id,gt_latitude,gt_longitude,grid_latitude,grid_longitude,year,month,rainfall_mm
112,15.162143,75.80825,15.25,75.75,2023,8,73.97999999999999
112,15.162143,75.80825,15.25,75.75,2023,9,119.56
112,15.162143,75.80825,15.25,75.75,2023,10,8.1
112,15.162143,75.80825,15.25,75.75,2023,11,47.35
112,15.162143,75.80825,15.25,75.75,2023,12,1.3
112,15.162143,75.80825,15.25,75.75,2024,1,6.0600000000000005
112,15.162143,75.80825,15.25,75.75,2024,2,0.0
112,15.162143,75.80825,15.25,75.75,2024,3,0.93
112,15.162143,75.80825,15.25,75.75,2024,4,47.5
112,15.162143,75.80825,15.25,75.75,2024,5,76.28
112,15.162143,75.80825,15.25,75.75,2024,6,149.23000000000002
112,15.162143,75.80825,15.25,75.75,2024,7,156.29
112,15.162143,75.80825,15.25,75.75,2024,8,132.6
112,15.162143,75.80825,15.25,75.75,2024,9,148.3
112,15.162143,75.80825,15.25,75.75,2024,10,200.0
112,15.162143,75.80825,15.25,75.75,2024,11,4.02
112,15.162143,75.80825,15.25,75.75,2024,12,15.11
113,15.333651,75.72488,15.25,75.75,2023,1,0.01
113,15.333651,75.72488,15.25,75.75,2023,2,0.0
113,15.333651,75.72488,15.25,75.75,2023,3,0.63
113,15.333651,75.72488,15.25,75.75,2023,4,32.68
113,15.333651,75.72488,15.25,75.75,2023,5,53.76
113,15.333651,75.72488,15.25,75.75,2023,6,29.48
113,15.333651,75.72488,15.25,75.75,2023,7,175.64
113,15.333651,75.72488,15.25,75.75,2023,8,73.97999999999999
113,15.333651,75.72488,15.25,75.75,2023,9,119.56
113,15.333651,75.72488,15.25,75.75,2023,10,8.1
113,15.333651,75.72488,15.25,75.75,2023,11,47.35
113,15.333651,75.72488,15.25,75.75,2023,12,1.3
113,15.333651,75.72488,15.25,75.75,2024,1,6.0600000000000005
113,15.333651,75.72488,15.25,75.75,2024,2,0.0
113,15.333651,75.72488,15.25,75.75,2024,3,0.93
113,15.333651,75.72488,15.25,75.75,2024,4,47.5
113,15.333651,75.72488,15.25,75.75,2024,5,76.28
113,15.333651,75.72488,15.25,75.75,2024,6,149.23000000000002
113,15.333651,75.72488,15.25,75.75,2024,7,156.29
113,15.333651,75.72488,15.25,75.75,2024,8,132.6
113,15.333651,75.72488,15.25,75.75,2024,9,148.3
113,15.333651,75.72488,15.25,75.75,2024,10,200.0
113,15.333651,75.72488,15.25,75.75,2024,11,4.02
113,15.333651,75.72488,15.25,75.75,2024,12,15.11
114,15.457786,75.693018,15.5,75.75,2023,1,0.01
114,15.457786,75.693018,15.5,75.75,2023,2,0.0
114,15.457786,75.693018,15.5,75.75,2023,3,0.63
114,15.457786,75.693018,15.5,75.75,2023,4,32.68
114,15.457786,75.693018,15.5,75.75,2023,5,53.76
114,15.457786,75.693018,15.5,75.75,2023,6,29.48
114,15.457786,75.693018,15.5,75.75,2023,7,175.64
114,15.457786,75.693018,15.5,75.75,2023,8,73.97999999999999
114,15.457786,75.693018,15.5,75.75,2023,9,119.56
114,15.457786,75.693018,15.5,75.75,2023,10,8.1
114,15.457786,75.693018,15.5,75.75,2023,11,47.35
114,15.457786,75.693018,15.5,75.75,2023,12,1.3
114,15.457786,75.693018,15.5,75.75,2024,1,6.0600000000000005
114,15.457786,75.693018,15.5,75.75,2024,2,0.0
114,15.457786,75.693018,15.5,75.75,2024,3,0.93
114,15.457786,75.693018,15.5,75.75,2024,4,47.5
114,15.457786,75.693018,15.5,75.75,2024,5,76.28
114,15.457786,75.693018,15.5,75.75,2024,6,149.23000000000002
114,15.457786,75.693018,15.5,75.75,2024,7,156.29
114,15.457786,75.693018,15.5,75.75,2024,8,132.6
114,15.457786,75.693018,15.5,75.75,2024,9,148.3
114,15.457786,75.693018,15.5,75.75,2024,10,200.0
114,15.457786,75.693018,15.5,75.75,2024,11,4.02
114,15.457786,75.693018,15.5,75.75,2024,12,15.11
115,15.035497,74.789695,15.0,74.75,2024,1,28.07
115,15.035497,74.789695,15.0,74.75,2024,2,0.0
115,15.035497,74.789695,15.0,74.75,2024,3,0.59
115,15.035497,74.789695,15.0,74.75,2024,4,51.44
115,15.035497,74.789695,15.0,74.75,2024,5,85.36
115,15.035497,74.789695,15.0,74.75,2024,6,368.42
115,15.035497,74.789695,15.0,74.75,2024,7,624.58
115,15.035497,74.789695,15.0,74.75,2024,8,318.01
115,15.035497,74.789695,15.0,74.75,2024,9,235.82
115,15.035497,74.789695,15.0,74.75,2024,10,240.21
115,15.035497,74.789695,15.0,74.75,2024,11,9.129999999999999
115,15.035497,74.789695,15.0,74.75,2024,12,24.05
116,16.296529,75.950334,16.25,76.0,2023,1,0.0
116,16.296529,75.950334,16.25,76.0,2023,2,0.0
116,16.296529,75.950334,16.25,76.0,2023,3,6.01
116,16.296529,75.950334,16.25,76.0,2023,4,83.22
116,16.296529,75.950334,16.25,76.0,2023,5,45.92
116,16.296529,75.950334,16.25,76.0,2023,6,18.37
116,16.296529,75.950334,16.25,76.0,2023,7,168.6
116,16.296529,75.950334,16.25,76.0,2023,8,32.02
116,16.296529,75.950334,16.25,76.0,2023,9,94.74
116,16.296529,75.950334,16.25,76.0,2023,10,14.23
116,16.296529,75.950334,16.25,76.0,2023,11,27.02
116,16.296529,75.950334,16.25,76.0,2023,12,1.08
116,16.296529,75.950334,16.25,76.0,2024,1,0.22999999999999998
116,16.296529,75.950334,16.25,76.0,2024,2,0.0
116,16.296529,75.950334,16.25,76.0,2024,3,0.51
116,16.296529,75.950334,16.25,76.0,2024,4,20.36
116,16.296529,75.950334,16.25,76.0,2024,5,56.6
116,16.296529,75.950334,16.25,76.0,2024,6,165.15
116,16.296529,75.950334,16.25,76.0,2024,7,109.59
116,16.296529,75.950334,16.25,76.0,2024,8,119.01
116,16.296529,75.950334,16.25,76.0,2024,9,143.54
116,16.296529,75.950334,16.25,76.0,2024,10,118.43
116,16.296529,75.950334,16.25,76.0,2024,11,1.02
116,16.296529,75.950334,16.25,76.0,2024,12,5.71
117,15.962223,75.099518,16.0,75.0,2023,1,0.03
117,15.962223,75.099518,16.0,75.0,2023,2,0.0
117,15.962223,75.099518,16.0,75.0,2023,3,0.1
117,15.962223,75.099518,16.0,75.0,2023,4,21.560000000000002
117,15.962223,75.099518,16.0,75.0,2023,5,40.980000000000004
117,15.962223,75.099518,16.0,75.0,2023,6,51.27
117,15.962223,75.099518,16.0,75.0,2023,7,281.46
117,15.962223,75.099518,16.0,75.0,2023,8,61.91
117,15.962223,75.099518,16.0,75.0,2023,9,123.91
117,15.962223,75.099518,16.0,75.0,2023,10,20.61
117,15.962223,75.099518,16.0,75.0,2023,11,35.17
117,15.962223,75.099518,16.0,75.0,2023,12,1.6
117,15.962223,75.099518,16.0,75.0,2024,1,2.36
117,15.962223,75.099518,16.0,75.0,2024,2,0.0
117,15.962223,75.099518,16.0,75.0,2024,3,0.56
117,15.962223,75.099518,16.0,75.0,2024,4,33.88
117,15.962223,75.099518,16.0,75.0,2024,5,71.37
117,15.962223,75.099518,16.0,75.0,2024,6,186.82
117,15.962223,75.099518,16.0,75.0,2024,7,371.7
117,15.962223,75.099518,16.0,75.0,2024,8,170.95
117,15.962223,75.099518,16.0,75.0,2024,9,216.14
117,15.962223,75.099518,16.0,75.0,2024,10,210.88
117,15.962223,75.099518,16.0,75.0,2024,11,2.91
117,15.962223,75.099518,16.0,75.0,2024,12,9.93
119,16.455601,74.767852,16.5,74.75,2023,1,0.01
119,16.455601,74.767852,16.5,74.75,2023,2,0.0
119,16.455601,74.767852,16.5,74.75,2023,3,0.5800000000000001
119,16.455601,74.767852,16.5,74.75,2023,4,22.310000000000002
119,16.455601,74.767852,16.5,74.75,2023,5,31.240000000000002
119,16.455601,74.767852,16.5,74.75,2023,6,42.5
119,16.455601,74.767852,16.5,74.75,2023,7,214.53
119,16.455601,74.767852,16.5,74.75,2023,8,44.14
119,16.455601,74.767852,16.5,74.75,2023,9,102.77
119,16.455601,74.767852,16.5,74.75,2023,10,21.49
119,16.455601,74.767852,16.5,74.75,2023,11,38.28
119,16.455601,74.767852,16.5,74.75,2023,12,2.41
119,16.455601,74.767852,16.5,74.75,2024,1,1.01
119,16.455601,74.767852,16.5,74.75,2024,2,0.02
119,16.455601,74.767852,16.5,74.75,2024,3,0.25
119,16.455601,74.767852,16.5,74.75,2024,4,16.090000000000003
119,16.455601,74.767852,16.5,74.75,2024,5,56.230000000000004
119,16.455601,74.767852,16.5,74.75,2024,6,169.64000000000001
119,16.455601,74.767852,16.5,74.75,2024,7,300.66
119,16.455601,74.767852,16.5,74.75,2024,8,152.06
119,16.455601,74.767852,16.5,74.75,2024,9,172.98
119,16.455601,74.767852,16.5,74.75,2024,10,158.41
119,16.455601,74.767852,16.5,74.75,2024,11,2.1
119,16.455601,74.767852,16.5,74.75,2024,12,5.26
120,15.3982,74.662604,15.5,74.75,2023,1,0.02
120,15.3982,74.662604,15.5,74.75,2023,2,0.0
120,15.3982,74.662604,15.5,74.75,2023,3,0.02
120,15.3982,74.662604,15.5,74.75,2023,4,19.75
120,15.3982,74.662604,15.5,74.75,2023,5,48.769999999999996
120,15.3982,74.662604,15.5,74.75,2023,6,97.81
120,15.3982,74.662604,15.5,74.75,2023,7,387.0
120,15.3982,74.662604,15.5,74.75,2023,8,86.48
120,15.3982,74.662604,15.5,74.75,2023,9,183.95
120,15.3982,74.662604,15.5,74.75,2023,10,19.05
120,15.3982,74.662604,15.5,74.75,2023,11,43.37
120,15.3982,74.662604,15.5,74.75,2023,12,0.73
120,15.3982,74.662604,15.5,74.75,2024,1,9.040000000000001
120,15.3982,74.662604,15.5,74.75,2024,2,0.0
120,15.3982,74.662604,15.5,74.75,2024,3,0.75
120,15.3982,74.662604,15.5,74.75,2024,4,54.23
120,15.3982,74.662604,15.5,74.75,2024,5,79.48
120,15.3982,74.662604,15.5,74.75,2024,6,248.06
120,15.3982,74.662604,15.5,74.75,2024,7,465.61
120,15.3982,74.662604,15.5,74.75,2024,8,224.43
120,15.3982,74.662604,15.5,74.75,2024,9,206.9
120,15.3982,74.662604,15.5,74.75,2024,10,249.45
120,15.3982,74.662604,15.5,74.75,2024,11,5.640000000000001
120,15.3982,74.662604,15.5,74.75,2024,12,15.86
121,16.092818,74.970516,16.0,75.0,2023,1,0.03
121,16.092818,74.970516,16.0,75.0,2023,2,0.0
121,16.092818,74.970516,16.0,75.0,2023,3,0.1
121,16.092818,74.970516,16.0,75.0,2023,4,21.560000000000002
121,16.092818,74.970516,16.0,75.0,2023,5,40.980000000000004
121,16.092818,74.970516,16.0,75.0,2023,6,51.27
121,16.092818,74.970516,16.0,75.0,2023,7,281.46
121,16.092818,74.970516,16.0,75.0,2023,8,61.91
121,16.092818,74.970516,16.0,75.0,2023,9,123.91
121,16.092818,74.970516,16.0,75.0,2023,10,20.61
121,16.092818,74.970516,16.0,75.0,2023,11,35.17
121,16.092818,74.970516,16.0,75.0,2023,12,1.6
121,16.092818,74.970516,16.0,75.0,2024,1,2.36
121,16.092818,74.970516,16.0,75.0,2024,2,0.0
121,16.092818,74.970516,16.0,75.0,2024,3,0.56
121,16.092818,74.970516,16.0,75.0,2024,4,33.88
121,16.092818,74.970516,16.0,75.0,2024,5,71.37
121,16.092818,74.970516,16.0,75.0,2024,6,186.82
121,16.092818,74.970516,16.0,75.0,2024,7,371.7
121,16.092818,74.970516,16.0,75.0,2024,8,170.95
121,16.092818,74.970516,16.0,75.0,2024,9,216.14
121,16.092818,74.970516,16.0,75.0,2024,10,210.88
121,16.092818,74.970516,16.0,75.0,2024,11,2.91
121,16.092818,74.970516,16.0,75.0,2024,12,9.93
122,15.767135,75.077793,15.75,75.0,2023,1,0.03
122,15.767135,75.077793,15.75,75.0,2023,2,0.0
122,15.767135,75.077793,15.75,75.0,2023,3,0.1
122,15.767135,75.077793,15.75,75.0,2023,4,21.560000000000002
122,15.767135,75.077793,15.75,75.0,2023,5,40.980000000000004
122,15.767135,75.077793,15.75,75.0,2023,6,51.27
122,15.767135,75.077793,15.75,75.0,2023,7,281.46
122,15.767135,75.077793,15.75,75.0,2023,8,61.91
122,15.767135,75.077793,15.75,75.0,2023,9,123.91
122,15.767135,75.077793,15.75,75.0,2023,10,20.61
122,15.767135,75.077793,15.75,75.0,2023,11,35.17
122,15.767135,75.077793,15.75,75.0,2023,12,1.6
122,15.767135,75.077793,15.75,75.0,2024,1,2.36
122,15.767135,75.077793,15.75,75.0,2024,2,0.0
122,15.767135,75.077793,15.75,75.0,2024,3,0.56
122,15.767135,75.077793,15.75,75.0,2024,4,33.88
122,15.767135,75.077793,15.75,75.0,2024,5,71.37
122,15.767135,75.077793,15.75,75.0,2024,6,186.82
122,15.767135,75.077793,15.75,75.0,2024,7,371.7
122,15.767135,75.077793,15.75,75.0,2024,8,170.95
122,15.767135,75.077793,15.75,75.0,2024,9,216.14
122,15.767135,75.077793,15.75,75.0,2024,10,210.88
122,15.767135,75.077793,15.75,75.0,2024,11,2.91
122,15.767135,75.077793,15.75,75.0,2024,12,9.93
124,16.388363,75.307678,16.5,75.25,2023,1,0.01
124,16.388363,75.307678,16.5,75.25,2023,2,0.0
124,16.388363,75.307678,16.5,75.25,2023,3,0.5800000000000001
124,16.388363,75.307678,16.5,75.25,2023,4,22.310000000000002
124,16.388363,75.307678,16.5,75.25,2023,5,31.240000000000002
124,16.388363,75.307678,16.5,75.25,2023,6,42.5
124,16.388363,75.307678,16.5,75.25,2023,7,214.53
124,16.388363,75.307678,16.5,75.25,2023,8,44.14
124,16.388363,75.307678,16.5,75.25,2023,9,102.77
124,16.388363,75.307678,16.5,75.25,2023,10,21.49
124,16.388363,75.307678,16.5,75.25,2023,11,38.28
124,16.388363,75.307678,16.5,75.25,2023,12,2.41
124,16.388363,75.307678,16.5,75.25,2024,1,1.01
124,16.388363,75.307678,16.5,75.25,2024,2,0.02
124,16.388363,75.307678,16.5,75.25,2024,3,0.25
124,16.388363,75.307678,16.5,75.25,2024,4,16.090000000000003
124,16.388363,75.307678,16.5,75.25,2024,5,56.230000000000004
124,16.388363,75.307678,16.5,75.25,2024,6,169.64000000000001
124,16.388363,75.307678,16.5,75.25,2024,7,300.66
124,16.388363,75.307678,16.5,75.25,2024,8,152.06
124,16.388363,75.307678,16.5,75.25,2024,9,172.98
124,16.388363,75.307678,16.5,75.25,2024,10,158.41
124,16.388363,75.307678,16.5,75.25,2024,11,2.1
124,16.388363,75.307678,16.5,75.25,2024,12,5.26
125,16.112925,75.505943,16.0,75.5,2023,1,0.01
125,16.112925,75.505943,16.0,75.5,2023,2,0.0
125,16.112925,75.505943,16.0,75.5,2023,3,1.03
125,16.112925,75.505943,16.0,75.5,2023,4,39.75
125,16.112925,75.505943,16.0,75.5,2023,5,45.85
125,16.112925,75.505943,16.0,75.5,2023,6,19.77
125,16.112925,75.505943,16.0,75.5,2023,7,151.86
125,16.112925,75.505943,16.0,75.5,2023,8,57.04
125,16.112925,75.505943,16.0,75.5,2023,9,92.42999999999999
125,16.112925,75.505943,16.0,75.5,2023,10,13.02
125,16.112925,75.505943,16.0,75.5,2023,11,36.07
125,16.112925,75.505943,16.0,75.5,2023,12,1.43
125,16.112925,75.505943,16.0,75.5,2024,1,1.4100000000000001
125,16.112925,75.505943,16.0,75.5,2024,2,0.0
125,16.112925,75.505943,16.0,75.5,2024,3,0.68
125,16.112925,75.505943,16.0,75.5,2024,4,31.56
125,16.112925,75.505943,16.0,75.5,2024,5,63.29
125,16.112925,75.505943,16.0,75.5,2024,6,137.93
125,16.112925,75.505943,16.0,75.5,2024,7,142.39
125,16.112925,75.505943,16.0,75.5,2024,8,110.61
125,16.112925,75.505943,16.0,75.5,2024,9,150.89000000000001
125,16.112925,75.505943,16.0,75.5,2024,10,168.6
125,16.112925,75.505943,16.0,75.5,2024,11,2.11
125,16.112925,75.505943,16.0,75.5,2024,12,9.64
126,15.104961,75.496357,15.0,75.5,2023,1,0.01
126,15.104961,75.496357,15.0,75.5,2023,2,0.0
126,15.104961,75.496357,15.0,75.5,2023,3,0.4
126,15.104961,75.496357,15.0,75.5,2023,4,26.04
126,15.104961,75.496357,15.0,75.5,2023,5,60.03
126,15.104961,75.496357,15.0,75.5,2023,6,52.949999999999996
126,15.104961,75.496357,15.0,75.5,2023,7,215.26
126,15.104961,75.496357,15.0,75.5,2023,8,71.39
126,15.104961,75.496357,15.0,75.5,2023,9,142.62
126,15.104961,75.496357,15.0,75.5,2023,10,7.15
126,15.104961,75.496357,15.0,75.5,2023,11,62.32
126,15.104961,75.496357,15.0,75.5,2023,12,1.7800000000000002
126,15.104961,75.496357,15.0,75.5,2024,1,19.34
126,15.104961,75.496357,15.0,75.5,2024,2,0.0
126,15.104961,75.496357,15.0,75.5,2024,3,0.78
126,15.104961,75.496357,15.0,75.5,2024,4,47.19
126,15.104961,75.496357,15.0,75.5,2024,5,98.87
126,15.104961,75.496357,15.0,75.5,2024,6,176.84
126,15.104961,75.496357,15.0,75.5,2024,7,208.76
126,15.104961,75.496357,15.0,75.5,2024,8,184.19
126,15.104961,75.496357,15.0,75.5,2024,9,146.08
126,15.104961,75.496357,15.0,75.5,2024,10,212.87
126,15.104961,75.496357,15.0,75.5,2024,11,6.54
126,15.104961,75.496357,15.0,75.5,2024,12,22.14
127,15.470873,75.772023,15.5,75.75,2023,1,0.01
127,15.470873,75.772023,15.5,75.75,2023,2,0.0
127,15.470873,75.772023,15.5,75.75,2023,3,0.63
127,15.470873,75.772023,15.5,75.75,2023,4,32.68
127,15.470873,75.772023,15.5,75.75,2023,5,53.76
127,15.470873,75.772023,15.5,75.75,2023,6,29.48
127,15.470873,75.772023,15.5,75.75,2023,7,175.64
127,15.470873,75.772023,15.5,75.75,2023,8,73.97999999999999
127,15.470873,75.772023,15.5,75.75,2023,9,119.56
127,15.470873,75.772023,15.5,75.75,2023,10,8.1
127,15.470873,75.772023,15.5,75.75,2023,11,47.35
127,15.470873,75.772023,15.5,75.75,2023,12,1.3
127,15.470873,75.772023,15.5,75.75,2024,1,6.0600000000000005
127,15.470873,75.772023,15.5,75.75,2024,2,0.0
127,15.470873,75.772023,15.5,75.75,2024,3,0.93
127,15.470873,75.772023,15.5,75.75,2024,4,47.5
127,15.470873,75.772023,15.5,75.75,2024,5,76.28
127,15.470873,75.772023,15.5,75.75,2024,6,149.23000000000002
127,15.470873,75.772023,15.5,75.75,2024,7,156.29
127,15.470873,75.772023,15.5,75.75,2024,8,132.6
127,15.470873,75.772023,15.5,75.75,2024,9,148.3
127,15.470873,75.772023,15.5,75.75,2024,10,200.0
127,15.470873,75.772023,15.5,75.75,2024,11,4.02
127,15.470873,75.772023,15.5,75.75,2024,12,15.11
128,15.450483,74.963927,15.5,75.0,2023,1,0.02
128,15.450483,74.963927,15.5,75.0,2023,2,0.0
128,15.450483,74.963927,15.5,75.0,2023,3,0.02
128,15.450483,74.963927,15.5,75.0,2023,4,19.75
128,15.450483,74.963927,15.5,75.0,2023,5,48.769999999999996
128,15.450483,74.963927,15.5,75.0,2023,6,97.81
128,15.450483,74.963927,15.5,75.0,2023,7,387.0
128,15.450483,74.963927,15.5,75.0,2023,8,86.48
128,15.450483,74.963927,15.5,75.0,2023,9,183.95
128,15.450483,74.963927,15.5,75.0,2023,10,19.05
128,15.450483,74.963927,15.5,75.0,2023,11,43.37
128,15.450483,74.963927,15.5,75.0,2023,12,0.73
128,15.450483,74.963927,15.5,75.0,2024,1,9.040000000000001
128,15.450483,74.963927,15.5,75.0,2024,2,0.0
128,15.450483,74.963927,15.5,75.0,2024,3,0.75
128,15.450483,74.963927,15.5,75.0,2024,4,54.23
128,15.450483,74.963927,15.5,75.0,2024,5,79.48
128,15.450483,74.963927,15.5,75.0,2024,6,248.06
128,15.450483,74.963927,15.5,75.0,2024,7,465.61
128,15.450483,74.963927,15.5,75.0,2024,8,224.43
128,15.450483,74.963927,15.5,75.0,2024,9,206.9
128,15.450483,74.963927,15.5,75.0,2024,10,249.45
128,15.450483,74.963927,15.5,75.0,2024,11,5.640000000000001
128,15.450483,74.963927,15.5,75.0,2024,12,15.86
130,15.63067,75.910546,15.75,76.0,2023,1,0.0
130,15.63067,75.910546,15.75,76.0,2023,2,0.0
130,15.63067,75.910546,15.75,76.0,2023,3,4.05
130,15.63067,75.910546,15.75,76.0,2023,4,71.86
130,15.63067,75.910546,15.75,76.0,2023,5,54.19
130,15.63067,75.910546,15.75,76.0,2023,6,18.19
130,15.63067,75.910546,15.75,76.0,2023,7,138.92
130,15.63067,75.910546,15.75,76.0,2023,8,47.32
130,15.63067,75.910546,15.75,76.0,2023,9,80.0
130,15.63067,75.910546,15.75,76.0,2023,10,7.9399999999999995
130,15.63067,75.910546,15.75,76.0,2023,11,33.35
130,15.63067,75.910546,15.75,76.0,2023,12,1.8199999999999998
130,15.63067,75.910546,15.75,76.0,2024,1,0.57
130,15.63067,75.910546,15.75,76.0,2024,2,0.0
130,15.63067,75.910546,15.75,76.0,2024,3,0.51
130,15.63067,75.910546,15.75,76.0,2024,4,24.64
130,15.63067,75.910546,15.75,76.0,2024,5,72.47
130,15.63067,75.910546,15.75,76.0,2024,6,135.26
130,15.63067,75.910546,15.75,76.0,2024,7,87.92
130,15.63067,75.910546,15.75,76.0,2024,8,117.04
130,15.63067,75.910546,15.75,76.0,2024,9,120.11
130,15.63067,75.910546,15.75,76.0,2024,10,143.68
130,15.63067,75.910546,15.75,76.0,2024,11,2.06
130,15.63067,75.910546,15.75,76.0,2024,12,9.16
131,16.354208,75.423272,16.25,75.5,2023,1,0.01
131,16.354208,75.423272,16.25,75.5,2023,2,0.0
131,16.354208,75.423272,16.25,75.5,2023,3,1.78
131,16.354208,75.423272,16.25,75.5,2023,4,44.79
131,16.354208,75.423272,16.25,75.5,2023,5,35.18
131,16.354208,75.423272,16.25,75.5,2023,6,22.36
131,16.354208,75.423272,16.25,75.5,2023,7,149.0
131,16.354208,75.423272,16.25,75.5,2023,8,37.72
131,16.354208,75.423272,16.25,75.5,2023,9,88.22
131,16.354208,75.423272,16.25,75.5,2023,10,19.73
131,16.354208,75.423272,16.25,75.5,2023,11,33.07
131,16.354208,75.423272,16.25,75.5,2023,12,1.5799999999999998
131,16.354208,75.423272,16.25,75.5,2024,1,0.54
131,16.354208,75.423272,16.25,75.5,2024,2,0.0
131,16.354208,75.423272,16.25,75.5,2024,3,0.32
131,16.354208,75.423272,16.25,75.5,2024,4,18.25
131,16.354208,75.423272,16.25,75.5,2024,5,50.74
131,16.354208,75.423272,16.25,75.5,2024,6,154.75
131,16.354208,75.423272,16.25,75.5,2024,7,143.49
131,16.354208,75.423272,16.25,75.5,2024,8,109.53
131,16.354208,75.423272,16.25,75.5,2024,9,141.12
131,16.354208,75.423272,16.25,75.5,2024,10,136.73
131,16.354208,75.423272,16.25,75.5,2024,11,1.25
131,16.354208,75.423272,16.25,75.5,2024,12,5.21
132,15.821906,74.500609,15.75,74.5,2023,1,0.02
132,15.821906,74.500609,15.75,74.5,2023,2,0.0
132,15.821906,74.500609,15.75,74.5,2023,3,0.05
132,15.821906,74.500609,15.75,74.5,2023,4,13.48
132,15.821906,74.500609,15.75,74.5,2023,5,36.75
132,15.821906,74.500609,15.75,74.5,2023,6,178.28
132,15.821906,74.500609,15.75,74.5,2023,7,734.96
132,15.821906,74.500609,15.75,74.5,2023,8,114.18
132,15.821906,74.500609,15.75,74.5,2023,9,245.54
132,15.821906,74.500609,15.75,74.5,2023,10,42.95
132,15.821906,74.500609,15.75,74.5,2023,11,33.79
132,15.821906,74.500609,15.75,74.5,2023,12,0.82
132,15.821906,74.500609,15.75,74.5,2024,1,3.1
132,15.821906,74.500609,15.75,74.5,2024,2,0.0
132,15.821906,74.500609,15.75,74.5,2024,3,0.25
132,15.821906,74.500609,15.75,74.5,2024,4,47.02
132,15.821906,74.500609,15.75,74.5,2024,5,76.7
132,15.821906,74.500609,15.75,74.5,2024,6,387.92
132,15.821906,74.500609,15.75,74.5,2024,7,1016.11
132,15.821906,74.500609,15.75,74.5,2024,8,383.44
132,15.821906,74.500609,15.75,74.5,2024,9,306.03
132,15.821906,74.500609,15.75,74.5,2024,10,341.90000000000003
132,15.821906,74.500609,15.75,74.5,2024,11,6.35
132,15.821906,74.500609,15.75,74.5,2024,12,8.83
133,15.644832,75.369977,15.75,75.25,2023,1,0.03
133,15.644832,75.369977,15.75,75.25,2023,2,0.0
133,15.644832,75.369977,15.75,75.25,2023,3,0.1
133,15.644832,75.369977,15.75,75.25,2023,4,21.560000000000002
133,15.644832,75.369977,15.75,75.25,2023,5,40.980000000000004
133,15.644832,75.369977,15.75,75.25,2023,6,51.27
133,15.644832,75.369977,15.75,75.25,2023,7,281.46
133,15.644832,75.369977,15.75,75.25,2023,8,61.91
133,15.644832,75.369977,15.75,75.25,2023,9,123.91
133,15.644832,75.369977,15.75,75.25,2023,10,20.61
133,15.644832,75.369977,15.75,75.25,2023,11,35.17
133,15.644832,75.369977,15.75,75.25,2023,12,1.6
133,15.644832,75.369977,15.75,75.25,2024,1,2.36
133,15.644832,75.369977,15.75,75.25,2024,2,0.0
133,15.644832,75.369977,15.75,75.25,2024,3,0.56
133,15.644832,75.369977,15.75,75.25,2024,4,33.88
133,15.644832,75.369977,15.75,75.25,2024,5,71.37
133,15.644832,75.369977,15.75,75.25,2024,6,186.82
133,15.644832,75.369977,15.75,75.25,2024,7,371.7
133,15.644832,75.369977,15.75,75.25,2024,8,170.95
133,15.644832,75.369977,15.75,75.25,2024,9,216.14
133,15.644832,75.369977,15.75,75.25,2024,10,210.88
133,15.644832,75.369977,15.75,75.25,2024,11,2.91
133,15.644832,75.369977,15.75,75.25,2024,12,9.93
134,15.697482,75.16324,15.75,75.25,2023,1,0.03
134,15.697482,75.16324,15.75,75.25,2023,2,0.0
134,15.697482,75.16324,15.75,75.25,2023,3,0.1
134,15.697482,75.16324,15.75,75.25,2023,4,21.560000000000002
134,15.697482,75.16324,15.75,75.25,2023,5,40.980000000000004
134,15.697482,75.16324,15.75,75.25,2023,6,51.27
134,15.697482,75.16324,15.75,75.25,2023,7,281.46
134,15.697482,75.16324,15.75,75.25,2023,8,61.91
134,15.697482,75.16324,15.75,75.25,2023,9,123.91
134,15.697482,75.16324,15.75,75.25,2023,10,20.61
134,15.697482,75.16324,15.75,75.25,2023,11,35.17
134,15.697482,75.16324,15.75,75.25,2023,12,1.6
134,15.697482,75.16324,15.75,75.25,2024,1,2.36
134,15.697482,75.16324,15.75,75.25,2024,2,0.0
134,15.697482,75.16324,15.75,75.25,2024,3,0.56
134,15.697482,75.16324,15.75,75.25,2024,4,33.88
134,15.697482,75.16324,15.75,75.25,2024,5,71.37
134,15.697482,75.16324,15.75,75.25,2024,6,186.82
134,15.697482,75.16324,15.75,75.25,2024,7,371.7
134,15.697482,75.16324,15.75,75.25,2024,8,170.95
134,15.697482,75.16324,15.75,75.25,2024,9,216.14
134,15.697482,75.16324,15.75,75.25,2024,10,210.88
134,15.697482,75.16324,15.75,75.25,2024,11,2.91
134,15.697482,75.16324,15.75,75.25,2024,12,9.93
135,15.709779,75.851771,15.75,75.75,2023,1,0.01
135,15.709779,75.851771,15.75,75.75,2023,2,0.0
135,15.709779,75.851771,15.75,75.75,2023,3,1.03
135,15.709779,75.851771,15.75,75.75,2023,4,39.75
135,15.709779,75.851771,15.75,75.75,2023,5,45.85
135,15.709779,75.851771,15.75,75.75,2023,6,19.77
135,15.709779,75.851771,15.75,75.75,2023,7,151.86
135,15.709779,75.851771,15.75,75.75,2023,8,57.04
135,15.709779,75.851771,15.75,75.75,2023,9,92.42999999999999
135,15.709779,75.851771,15.75,75.75,2023,10,13.02
135,15.709779,75.851771,15.75,75.75,2023,11,36.07
135,15.709779,75.851771,15.75,75.75,2023,12,1.43
